sample_index,timestamp,eeg
1076,1782309413.9362519,921
1077,1782309413.9362552,101
1078,1782309413.936259,866
1079,1782309413.9362612,62
1080,1782309413.9362636,919
1081,1782309414.0223665,99
1082,1782309414.0223825,870
1083,1782309414.0223842,66
1084,1782309414.0223854,918
1085,1782309414.0223868,32
1086,1782309414.0223877,866
1087,1782309414.022389,69
1088,1782309414.0223906,913
1089,1782309414.0223918,33
1090,1782309414.022393,865
1091,1782309414.1084678,68
1092,1782309414.1084855,917
1093,1782309414.108489,35
1094,1782309414.1084936,866
1095,1782309414.1084962,69
1096,1782309414.1084979,912
1097,1782309414.1084998,36
1098,1782309414.1085017,862
1099,1782309414.1085038,88
1100,1782309414.1085062,884
1101,1782309414.1835146,55
1102,1782309414.1835291,811
1103,1782309414.1835313,108
1104,1782309414.1835327,871
1105,1782309414.1835346,70
1106,1782309414.1835358,799
1107,1782309414.1835375,116
1108,1782309414.1835384,867
1109,1782309414.1835396,74
1110,1782309414.183541,933
1111,1782309414.2883098,117
1112,1782309414.288324,862
1113,1782309414.2883258,76
1114,1782309414.288328,927
1115,1782309414.2883291,118
1116,1782309414.2883308,859
1117,1782309414.288332,77
1118,1782309414.2883334,923
1119,1782309414.2883344,124
1120,1782309414.2883353,853
1121,1782309414.6826904,82
1122,1782309414.682708,919
1123,1782309414.6827111,130
1124,1782309414.6827137,849
1125,1782309414.6827161,88
1126,1782309414.6827202,912
1127,1782309414.6827223,133
1128,1782309414.6827242,845
1129,1782309414.6827266,91
1130,1782309414.6827285,909
1131,1782309414.682749,135
1132,1782309414.682751,841
1133,1782309414.6827528,91
1134,1782309414.6827545,903
1135,1782309414.6827562,46
1136,1782309414.6827576,836
1137,1782309414.6827588,96
1138,1782309414.6827605,902
1139,1782309414.682762,46
1140,1782309414.682764,834
1141,1782309414.6827748,98
1142,1782309414.6827772,895
1143,1782309414.6827786,58
1144,1782309414.6827803,824
1145,1782309414.6827822,102
1146,1782309414.6827838,891
1147,1782309414.6827853,54
1148,1782309414.6827867,817
1149,1782309414.6827884,104
1150,1782309414.6827898,886
1151,1782309414.8871012,59
1152,1782309414.8871155,814
1153,1782309414.8871193,107
1154,1782309414.8871226,882
1155,1782309414.887125,61
1156,1782309414.887127,814
1157,1782309414.8871293,112
1158,1782309414.8871317,877
1159,1782309414.8871336,67
1160,1782309414.887136,941
1161,1782309414.8871596,118
1162,1782309414.8871636,874
1163,1782309414.887166,74
1164,1782309414.8871682,936
1165,1782309414.88717,122
1166,1782309414.887172,876
1167,1782309414.887174,75
1168,1782309414.8871753,932
1169,1782309414.8871772,119
1170,1782309414.8871794,861
1171,1782309415.0943131,76
1172,1782309415.0943305,932
1173,1782309415.0943341,127
1174,1782309415.0943372,861
1175,1782309415.0943398,80
1176,1782309415.0943422,923
1177,1782309415.0943441,127
1178,1782309415.0943465,855
1179,1782309415.0943482,84
1180,1782309415.09435,919
1181,1782309415.094439,131
1182,1782309415.0944414,854
1183,1782309415.0944438,89
1184,1782309415.0944457,917
1185,1782309415.094448,37
1186,1782309415.0945249,847
1187,1782309415.0945275,92
1188,1782309415.0945299,914
1189,1782309415.094532,39
1190,1782309415.0945344,840
1191,1782309415.2994761,94
1192,1782309415.2994916,910
1193,1782309415.2994952,46
1194,1782309415.2994978,834
1195,1782309415.2995005,100
1196,1782309415.2995033,904
1197,1782309415.2995055,47
1198,1782309415.2995076,833
1199,1782309415.2995098,97
1200,1782309415.2995117,902
1201,1782309415.3012817,46
1202,1782309415.3012846,829
1203,1782309415.301286,98
1204,1782309415.301287,897
1205,1782309415.301288,52
1206,1782309415.3012886,823
1207,1782309415.3012898,102
1208,1782309415.3012908,894
1209,1782309415.3012915,53
1210,1782309415.3012927,953
1211,1782309415.3239665,105
1212,1782309415.3239806,886
1213,1782309415.3239825,59
1214,1782309415.3239841,951
1215,1782309415.3239853,107
1216,1782309415.3239868,880
1217,1782309415.3239877,61
1218,1782309415.323989,948
1219,1782309415.3239913,111
1220,1782309415.3239923,875
1221,1782309415.4151282,65
1222,1782309415.4151459,946
1223,1782309415.415149,119
1224,1782309415.4151518,870
1225,1782309415.415154,68
1226,1782309415.4151556,938
1227,1782309415.4151585,120
1228,1782309415.4151604,871
1229,1782309415.4151623,70
1230,1782309415.4151642,927
1231,1782309415.9115117,118
1232,1782309415.9115233,870
1233,1782309415.911526,71
1234,1782309415.9115276,932
1235,1782309415.9115298,26
1236,1782309415.9115314,862
1237,1782309415.9115329,76
1238,1782309415.9115345,927
1239,1782309415.9115386,29
1240,1782309415.91154,856
1241,1782309415.9115677,78
1242,1782309415.9115694,923
1243,1782309415.911571,34
1244,1782309415.9115722,849
1245,1782309415.9115734,88
1246,1782309415.9115748,917
1247,1782309415.911576,38
1248,1782309415.9115777,846
1249,1782309415.9115794,90
1250,1782309415.9115806,909
1251,1782309415.9115903,39
1252,1782309415.911592,839
1253,1782309415.9115934,92
1254,1782309415.911595,909
1255,1782309415.9115963,44
1256,1782309415.9115977,829
1257,1782309415.9115994,119
1258,1782309415.9116004,900
1259,1782309415.9116018,69
1260,1782309415.9116027,958
1261,1782309415.9116082,121
1262,1782309415.9116096,899
1263,1782309415.9116118,66
1264,1782309415.911613,955
1265,1782309415.9116137,114
1266,1782309415.9116147,894
1267,1782309415.9116158,65
1268,1782309415.911617,954
1269,1782309415.911618,118
1270,1782309415.9116187,889
1271,1782309416.3256671,67
1272,1782309416.3256953,954
1273,1782309416.3256986,121
1274,1782309416.3257008,889
1275,1782309416.3257027,71
1276,1782309416.3257053,952
1277,1782309416.325707,124
1278,1782309416.3257086,881
1279,1782309416.325711,78
1280,1782309416.3257132,944
1281,1782309416.3272202,150
1282,1782309416.3272228,875
1283,1782309416.327224,84
1284,1782309416.327225,942
1285,1782309416.3272264,40
1286,1782309416.327227,874
1287,1782309416.327228,78
1288,1782309416.3272293,939
1289,1782309416.3272305,33
1290,1782309416.3272314,870
1291,1782309416.327238,76
1292,1782309416.3272393,939
1293,1782309416.32724,30
1294,1782309416.3272412,867
1295,1782309416.3272426,82
1296,1782309416.3272436,931
1297,1782309416.3272445,31
1298,1782309416.3272452,861
1299,1782309416.3272462,83
1300,1782309416.3272471,927
1301,1782309416.3272524,32
1302,1782309416.3272536,856
1303,1782309416.3272543,85
1304,1782309416.327255,923
1305,1782309416.327256,38
1306,1782309416.327257,850
1307,1782309416.3272576,87
1308,1782309416.3272586,920
1309,1782309416.3272593,40
1310,1782309416.3272603,957
1311,1782309416.3272645,92
1312,1782309416.3272655,911
1313,1782309416.327267,41
1314,1782309416.3272676,957
1315,1782309416.3272686,98
1316,1782309416.3272696,910
1317,1782309416.3272707,48
1318,1782309416.3272715,959
1319,1782309416.3272724,98
1320,1782309416.3272731,906
1321,1782309416.5258698,43
1322,1782309416.5258884,958
1323,1782309416.525892,99
1324,1782309416.5258949,901
1325,1782309416.5258973,47
1326,1782309416.5258994,959
1327,1782309416.5259016,104
1328,1782309416.525904,900
1329,1782309416.5259058,53
1330,1782309416.5259078,958
1331,1782309416.7304473,107
1332,1782309416.7304618,895
1333,1782309416.7304637,57
1334,1782309416.7304652,953
1335,1782309416.730467,19
1336,1782309416.730468,891
1337,1782309416.7304692,60
1338,1782309416.7304702,954
1339,1782309416.7304711,24
1340,1782309416.730472,888
1341,1782309416.7322931,63
1342,1782309416.7323112,953
1343,1782309416.7323143,24
1344,1782309416.7323167,884
1345,1782309416.7323184,68
1346,1782309416.7323205,947
1347,1782309416.7323225,25
1348,1782309416.7323244,879
1349,1782309416.732326,67
1350,1782309416.732328,942
1351,1782309417.140336,25
1352,1782309417.1403491,878
1353,1782309417.140353,73
1354,1782309417.1403558,937
1355,1782309417.140359,27
1356,1782309417.1403613,870
1357,1782309417.1403635,77
1358,1782309417.1403658,936
1359,1782309417.1403697,30
1360,1782309417.1403718,959
1361,1782309417.1403954,79
1362,1782309417.1403978,932
1363,1782309417.1404,35
1364,1782309417.1404016,961
1365,1782309417.1404037,84
1366,1782309417.1404052,926
1367,1782309417.140407,35
1368,1782309417.140409,958
1369,1782309417.1404111,90
1370,1782309417.1404133,920
1371,1782309417.1404235,40
1372,1782309417.1404257,955
1373,1782309417.1404276,88
1374,1782309417.1404293,918
1375,1782309417.1404312,39
1376,1782309417.1404328,960
1377,1782309417.1404357,91
1378,1782309417.140438,913
1379,1782309417.1404397,40
1380,1782309417.1404417,959
1381,1782309417.1404505,95
1382,1782309417.1404529,909
1383,1782309417.1404552,42
1384,1782309417.140457,958
1385,1782309417.1404588,18
1386,1782309417.1404605,904
1387,1782309417.1404634,45
1388,1782309417.1404653,958
1389,1782309417.140467,21
1390,1782309417.1404688,899
1391,1782309417.4130228,52
1392,1782309417.413031,953
1393,1782309417.413033,20
1394,1782309417.4130344,897
1395,1782309417.4130356,55
1396,1782309417.4130366,954
1397,1782309417.4130378,22
1398,1782309417.4130385,891
1399,1782309417.4130397,61
1400,1782309417.4130404,952
1401,1782309417.4146242,24
1402,1782309417.4146276,889
1403,1782309417.4146292,59
1404,1782309417.4146302,947
1405,1782309417.4146311,23
1406,1782309417.4146318,891
1407,1782309417.414633,65
1408,1782309417.414634,952
1409,1782309417.4146347,26
1410,1782309417.4146354,961
1411,1782309417.4146423,68
1412,1782309417.4146435,945
1413,1782309417.4146445,28
1414,1782309417.4146452,959
1415,1782309417.4146464,75
1416,1782309417.414647,940
1417,1782309417.414648,30
1418,1782309417.4146488,961
1419,1782309417.4146502,78
1420,1782309417.414651,937
1421,1782309417.4241471,33
1422,1782309417.424153,959
1423,1782309417.4241545,82
1424,1782309417.4241557,934
1425,1782309417.424157,32
1426,1782309417.4241579,959
1427,1782309417.424159,86
1428,1782309417.42416,931
1429,1782309417.424161,39
1430,1782309417.4241621,961
1431,1782309417.7574065,92
1432,1782309417.75742,927
1433,1782309417.7574236,40
1434,1782309417.7574265,959
1435,1782309417.7574286,18
1436,1782309417.7574308,919
1437,1782309417.7574325,42
1438,1782309417.7574346,953
1439,1782309417.7574365,20
1440,1782309417.7574382,918
1441,1782309417.7593997,42
1442,1782309417.7594094,959
1443,1782309417.7594125,17
1444,1782309417.7594147,914
1445,1782309417.7594168,42
1446,1782309417.759419,959
1447,1782309417.7594206,19
1448,1782309417.7594225,908
1449,1782309417.7594242,46
1450,1782309417.759426,957
1451,1782309417.7594435,20
1452,1782309417.759446,907
1453,1782309417.759448,47
1454,1782309417.7594507,956
1455,1782309417.7594533,21
1456,1782309417.759455,904
1457,1782309417.7594564,52
1458,1782309417.7594583,956
1459,1782309417.7594602,22
1460,1782309417.7594616,963
1461,1782309417.8889122,53
1462,1782309417.8889375,954
1463,1782309417.8889425,26
1464,1782309417.8889465,963
1465,1782309417.8889494,56
1466,1782309417.8889525,955
1467,1782309417.8889554,24
1468,1782309417.8889585,962
1469,1782309417.8889616,63
1470,1782309417.8889647,953
1471,1782309417.9282417,24
1472,1782309417.928256,961
1473,1782309417.9282596,64
1474,1782309417.928262,951
1475,1782309417.9282641,24
1476,1782309417.9283516,961
1477,1782309417.928355,70
1478,1782309417.928358,945
1479,1782309417.9283614,27
1480,1782309417.9283645,961
1481,1782309418.1739979,72
1482,1782309418.1740057,945
1483,1782309418.174008,30
1484,1782309418.1740093,961
1485,1782309418.1740105,12
1486,1782309418.1740117,945
1487,1782309418.174013,28
1488,1782309418.1740139,962
1489,1782309418.174015,8
1490,1782309418.1740162,938
1491,1782309418.3690445,32
1492,1782309418.369063,960
1493,1782309418.3690667,11
1494,1782309418.3690698,934
1495,1782309418.369072,32
1496,1782309418.3690743,960
1497,1782309418.3690765,15
1498,1782309418.369079,929
1499,1782309418.369081,33
1500,1782309418.369083,959
1501,1782309418.369107,11
1502,1782309418.3691092,924
1503,1782309418.3691118,36
1504,1782309418.3691142,960
1505,1782309418.3691168,16
1506,1782309418.3691185,921
1507,1782309418.3691206,42
1508,1782309418.3691225,959
1509,1782309418.3691258,20
1510,1782309418.369128,964
1511,1782309418.3698037,44
1512,1782309418.3698065,959
1513,1782309418.3698082,16
1514,1782309418.3698092,963
1515,1782309418.3698099,41
1516,1782309418.3698106,959
1517,1782309418.3698123,13
1518,1782309418.3698132,960
1519,1782309418.3698142,40
1520,1782309418.3698153,957
1521,1782309418.576988,27
1522,1782309418.5770054,963
1523,1782309418.5770092,48
1524,1782309418.5770118,955
1525,1782309418.577014,21
1526,1782309418.577016,962
1527,1782309418.5770178,50
1528,1782309418.5770202,956
1529,1782309418.5770226,16
1530,1782309418.5770247,965
1531,1782309418.5791276,54
1532,1782309418.579131,955
1533,1782309418.579132,22
1534,1782309418.5791333,963
1535,1782309418.5791342,8
1536,1782309418.5791352,953
1537,1782309418.5791364,24
1538,1782309418.5791373,959
1539,1782309418.579138,5
1540,1782309418.5791388,950
1541,1782309418.786433,23
1542,1782309418.786451,962
1543,1782309418.7864544,6
1544,1782309418.7864578,950
1545,1782309418.7864604,27
1546,1782309418.786463,964
1547,1782309418.786466,11
1548,1782309418.786468,950
1549,1782309418.7864707,28
1550,1782309418.7864728,959
1551,1782309418.7864962,13
1552,1782309418.786499,944
1553,1782309418.7865033,28
1554,1782309418.7865057,960
1555,1782309418.786508,12
1556,1782309418.7865102,942
1557,1782309418.7865124,29
1558,1782309418.7865145,960
1559,1782309418.7865164,15
1560,1782309418.7865186,964
1561,1782309418.983767,34
1562,1782309418.9837854,960
1563,1782309418.9837892,11
1564,1782309418.9837918,962
1565,1782309418.9837942,33
1566,1782309418.9837968,959
1567,1782309418.9837987,9
1568,1782309418.9838011,962
1569,1782309418.9838052,35
1570,1782309418.9838078,959
1571,1782309418.9838326,18
1572,1782309418.9838352,963
1573,1782309418.9838371,39
1574,1782309418.9838393,948
1575,1782309418.9838407,16
1576,1782309418.9838428,961
1577,1782309418.9838448,39
1578,1782309418.9838467,957
1579,1782309418.9838483,15
1580,1782309418.9838507,962
1581,1782309418.9839287,42
1582,1782309418.9839308,959
1583,1782309418.983933,15
1584,1782309418.9839349,963
1585,1782309418.983938,957
1586,1782309418.9839416,16
1587,1782309418.983944,962
1588,1782309418.9839463,1
1589,1782309418.9839482,956
1590,1782309419.1881213,17
1591,1782309419.1881335,963
1592,1782309419.188137,3
1593,1782309419.1881394,957
1594,1782309419.188142,20
1595,1782309419.1881442,962
1596,1782309419.1881464,4
1597,1782309419.1881485,960
1598,1782309419.1881502,21
1599,1782309419.1881523,962
1600,1782309419.6084037,3
1601,1782309419.6084173,955
1602,1782309419.6084197,23
1603,1782309419.6084208,960
1604,1782309419.6084225,6
1605,1782309419.608424,953
1606,1782309419.608425,23
1607,1782309419.608426,964
1608,1782309419.6084273,8
1609,1782309419.6084282,964
1610,1782309419.8105376,25
1611,1782309419.8105521,962
1612,1782309419.810554,7
1613,1782309419.8105562,964
1614,1782309419.8105574,25
1615,1782309419.8105586,964
